-1.1731937110424058,0.20493433177471057,-1.1491820691153396,7.0,-11.999999999999996,228.0
-1.2857652932405488,0.06014967560768026,-1.2646238915622223,1.142857142857143,-15.785714285714283,225.64285714285714
-1.2983106017112747,-0.01111975759267907,-1.5775358015671361,-4.714285714285713,-19.57142857142857,223.28571428571428
-1.2789505973458306,-0.013892173022032784,-2.1383347138762465,-10.571428571428571,-23.357142857142858,220.92857142857142
-1.2375693492591395,0.009815009683369586,-2.9961580093950024,-16.428571428571427,-27.142857142857146,218.57142857142858
-1.1614210434257999,0.009845532476901004,-4.148535277694463,-22.285714285714285,-30.928571428571427,216.21428571428572
-1.0396294109523312,-0.05118328854441742,-5.519639626145362,-28.14285714285714,-34.71428571428572,213.85714285714286
-0.872701413929464,-0.18536277860403158,-6.970018714666366,-34.0,-38.5,211.5
-0.6700038313865677,-0.3751152478158483,-8.33690783381462,-39.857142857142854,-42.285714285714285,209.14285714285714
-0.4412732914090173,-0.5763309605419645,-9.483981117606161,-45.71428571428571,-46.07142857142857,206.78571428571428
-0.1882126666605489,-0.7279114522039899,-10.33104885369539,-51.57142857142857,-49.857142857142854,204.42857142857142
0.09955607503652406,-0.7658340886235245,-10.85360249876976,-57.42857142857142,-53.642857142857146,202.07142857142856
0.4418790660798532,-0.6379203692078599,-11.065074399113655,-63.285714285714285,-57.42857142857143,199.71428571428572
0.8594988375902158,-0.31522135883569813,-10.9983841329813,-69.14285714285714,-61.214285714285715,197.35714285714286
1.3629257269203645,0.20147687308490173,-10.69475930929184,-75.0,-65.0,195.0
1.8449134796857816,0.8458076708018768,-10.122851900756357,-69.64285714285714,-69.64285714285714,192.14285714285714
2.2009988799691182,1.516731559857725,-9.307862639427183,-64.28571428571429,-74.28571428571429,189.28571428571428
2.339714890718458,2.105074418894945,-8.325450226664541,-58.92857142857143,-78.92857142857143,186.42857142857142
2.2022742092609384,2.532855131849645,-7.276499994099139,-53.57142857142857,-83.57142857142857,183.57142857142858
1.771933909505604,2.782192393019794,-6.263866715133189,-48.214285714285715,-88.21428571428572,180.71428571428572
1.0680249705910665,2.8946359999477846,-5.375513393431901,-42.85714285714286,-92.85714285714286,177.85714285714286
0.13096849322318863,2.946827827394007,-4.675434231758117,-37.5,-97.50000000000001,175.0
-0.9909330934286134,3.0223951708525405,-4.2005368396639815,-32.142857142857146,-102.14285714285714,172.14285714285714
-2.247480392456056,3.1931491356343016,-3.9611248821020117,-26.78571428571429,-106.7857142857143,169.28571428571428
-3.586583271622659,3.5110861603170616,-3.943407263606786,-21.42857142857143,-111.42857142857143,166.42857142857142
