-4.058501798659563,-4.578024253249167,-4.529737231507899,0.0,0.0,235.0
-3.862920740991831,-4.9715657114982585,-4.573115527629854,5.882352941176471,-5.294117647058827,230.58823529411765
-3.926336396485567,-4.742478427290915,-4.540283135324718,11.764705882352942,-10.588235294117645,226.1764705882353
-4.9180322121828794,-4.377743907272814,-4.293263576924803,17.647058823529413,-15.882352941176473,221.76470588235293
-6.730947288870811,-4.188214874267577,-3.993165309727194,23.529411764705884,-21.17647058823529,217.35294117647058
-8.178612093627454,-3.57651751488447,-3.9113853730261345,29.411764705882355,-26.47058823529411,212.94117647058823
-8.918019361793995,-2.6681665241718275,-3.599804635345938,35.294117647058826,-31.764705882352946,208.52941176470588
-9.502380867302417,-1.9421218302100878,-2.9084817558527014,41.1764705882353,-37.05882352941176,204.11764705882354
-9.98332446217537,-1.3884000431746226,-2.1756637439131756,47.05882352941177,-42.352941176470594,199.70588235294116
-10.319150656461716,-0.913169277459381,-1.5618331633508227,52.94117647058824,-47.64705882352941,195.2941176470588
-10.563066112995148,-0.4692254975438098,-1.0693216010928175,58.82352941176471,-52.941176470588225,190.88235294117646
-10.788423025608063,-0.050127113610504065,-0.6569364398717902,64.70588235294119,-58.23529411764706,186.47058823529412
-11.039887022972106,0.33714494928717814,-0.2812591284513496,70.58823529411765,-63.529411764705884,182.05882352941177
-11.34219474196434,0.6896977074444315,0.09606850892305147,76.47058823529412,-68.82352941176471,177.6470588235294
-11.721030211448669,1.0453847743570825,0.511920157074926,82.3529411764706,-74.11764705882352,173.23529411764707
-12.18840252161026,1.5379605107009433,0.990595461428163,88.23529411764707,-79.41176470588235,168.8235294117647
-12.603009951114654,2.2410848669707795,1.469879005849359,94.11764705882354,-84.70588235294119,164.41176470588235
-12.56510266661644,2.739855714887383,1.7327863618731474,100.0,-90.0,160.0
-11.778385406732559,2.4802926354110264,1.5209171414375282,88.23529411764706,-90.0,160.0
-10.62626074552536,1.7130963809788249,0.9146012946963287,76.47058823529412,-90.0,160.0
-9.586267785727978,0.9152644850313684,0.13007003813981782,64.70588235294117,-90.0,160.0
-8.832844285666942,0.25259717479348387,-0.6912188187241576,52.94117647058824,-90.0,160.0
-8.30428817719221,-0.3326310463249664,-1.5134189657866977,41.17647058823529,-90.0,160.0
-7.9001289620995525,-0.9029471877962332,-2.3546949550509475,29.411764705882348,-90.0,160.0
-7.553745360672474,-1.4898644898086768,-3.247995798289778,17.64705882352942,-90.0,160.0
-7.232146398723126,-2.1220286831259707,-4.237877086549999,5.882352941176478,-90.0,160.0
-6.922334712743759,-2.836159873008726,-5.381601185165348,-5.882352941176478,-90.0,160.0
-6.602178993821144,-3.6148778915405257,-6.689661505818369,-17.64705882352942,-90.0,160.0
-6.203942297399044,-4.2501387655735,-8.019164896756411,-29.411764705882348,-90.0,160.0
-5.629603576660156,-4.440198285877703,-9.112307374179364,-41.176470588235304,-90.0,160.0
-4.832590484246611,-4.168729189038275,-9.774405040591956,-52.94117647058823,-90.0,160.0
-3.865391819924116,-3.6447043843567353,-9.998152328282597,-64.70588235294116,-90.0,160.0
-2.862780885398388,-2.9414090976119023,-9.974873370677233,-76.47058823529412,-90.0,160.0
-1.9809319660067557,-2.0796353973448256,-9.880476865917446,-88.23529411764704,-90.0,160.0
-1.3075309112668037,-1.2114748477935773,-9.731537757068875,-100.0,-90.0,160.0
-0.9588154911994933,-0.6302663125097732,-9.345295149832966,-93.75,-84.375,164.6875
-0.9284625500440596,-0.4525449000298957,-8.747743951529266,-87.5,-78.74999999999999,169.375
-1.1090778738260267,-0.5919051580131034,-8.080435053259135,-81.25,-73.125,174.0625
-1.3939764738082885,-0.9089848838746528,-7.44175864160061,-75.0,-67.5,178.75
-1.7183733016252516,-1.3032707355916482,-6.8597221121192,-68.75,-61.87499999999999,183.4375
-2.0522060692310333,-1.7235944129526597,-6.326512428559364,-62.49999999999999,-56.25,188.125
-2.384801582992077,-2.1502954110503176,-5.826266401074829,-56.25,-50.62499999999999,192.8125
-2.714536985754967,-2.579618315398691,-5.345514481142165,-50.0,-45.0,197.5
-3.042422442138195,-3.0154315218329413,-4.874901834875347,-43.75,-39.37499999999999,202.1875
-3.3675217695534228,-3.466109456866978,-4.4081392358988545,-37.5,-33.75,206.875
-3.6838570617139337,-3.9450813442468626,-3.939665326476099,-31.249999999999996,-28.124999999999996,211.5625
-3.9792144261300564,-4.4736333757638915,-3.4610831037163754,-25.0,-22.5,216.25
-4.236036384105682,-5.081437642872332,-2.958078731596472,-18.75,-16.875000000000004,220.9375
-4.433103016763925,-5.796589359641073,-2.4132095754146596,-12.5,-11.25,225.625
-4.540810962021351,-6.611014929413794,-1.8221128366887591,-6.25,-5.624999999999996,230.3125
-4.489194517210126,-7.348635739088057,-1.2333615936338922,0.0,0.0,235.0
